event_542312	american revolutionary war	928994	what years was the revolutionary war fought?
event_542312	american revolutionary war	1003991	where was the place that the revolutionary war was fought
event_542312	american revolutionary war	941164	when did the american revolutionary war end
event_542312	american revolutionary war	214794	how did the american revolutionary war change things?
event_542312	american revolutionary war	962134	when was the revolutionary war over
event_542312	american revolutionary war	942158	when did the revolutionary war start
event_542312	american revolutionary war	616252	what date did the revolutionary war end
event_542312	american revolutionary war	891750	what role did crispus attucks play in the revolutionary war era?
event_542312	american revolutionary war	1179240	how many colonies were there when the revolutionary war broke out
event_542312	american revolutionary war	16825	american revolutionary war also known as
event_542312	american revolutionary war	394528	in what year did the revolutionary war end
event_542312	american revolutionary war	215444	how did the revolutionary war change other countries
event_542312	american revolutionary war	1022648	which veteran of the revolutionary war led a farmers' rebellion?
event_542312	american revolutionary war	814258	what is the date the revolutionary war started
event_542312	american revolutionary war	394527	in what year did the revolutionary war begin weegy
event_542312	american revolutionary war	1074350	why the revolutionary war started
event_542312	american revolutionary war	1001156	where the revolutionary war took place
event_542312	american revolutionary war	584226	what caused the war of independence
event_542312	american revolutionary war	214220	how did new federal government plan to pay debt incurred from the war of independence
event_542312	american revolutionary war	88667	causes of the american war of independence
event_542312	american revolutionary war	273204	how long was the war of independence
event_542312	american revolutionary war	928659	what year was the war of independence started
event_542312	american revolutionary war	394590	in what year was the peace treaty ending the war of independence signed
event_542312	american revolutionary war	662556	what four events led to the revolutionary war?
event_542312	american revolutionary war	1010297	which group aided the americans during the revolutionary war?
event_542312	american revolutionary war	658335	what event helped establish compensation for soldiers after the revolutionary war?
event_542312	american revolutionary war	891356	what revolutionary battle was the turning point of the war
event_542312	american revolutionary war	852373	what is the united states army called during the revolutionary war?
event_542312	american revolutionary war	287950	how many losses in the revolutionary war?
event_542312	american revolutionary war	1144446	what was the name of the woman soldier who dressed up like a man and fought during the revolutionary war?
event_542312	american revolutionary war	962138	when was the revolutionary war?
event_542312	american revolutionary war	923166	what was turning point in revolutionary war?
event_542312	american revolutionary war	1107661	what was the nickname given to a woman said to have fought in the american battle of monmouth during the revolutionary war?
event_542312	american revolutionary war	578578	what battle was the turning point of the war for independence?
event_731957	anglo-zanzibar war	919468	what was the anglo-zanzibar war
event_576997	anime expo	945910	when does anime expo and?
event_520454	anschluss	721045	what is austrian anschluss
event_520454	anschluss	919494	what was the austrian anschluss
event_520454	anschluss	960234	when was the anschluss germany   austria
event_642597	atlantic records 40th anniversary	958197	when was it's only rock and roll first released
event_154125	attack on pearl harbor	917629	what war was the attack on pearl harbor
event_154125	attack on pearl harbor	922394	what was the result of the attack on pearl harbor
event_154125	attack on pearl harbor	1026019	who declared war on the us four days after the attack on pearl harbor
event_154125	attack on pearl harbor	1178842	how many japan died on the attack on pearl harbor
event_154125	attack on pearl harbor	1063495	why did the japanese attack on pearl harbor
event_154125	attack on pearl harbor	1041109	who is the naval commander of japan that carried out the attack on pearl harbor
event_154125	attack on pearl harbor	594430	what changes in the american domestic policies did the attack on pearl harbor create
event_154125	attack on pearl harbor	1054337	who was involved in pearl harbor attack
event_154125	attack on pearl harbor	1054356	who was involved in the pearl harbor attack
event_154125	attack on pearl harbor	962010	when was the pearl harbor attack
event_154125	attack on pearl harbor	618966	what did fdr do after pearl harbor attack
event_154125	attack on pearl harbor	959306	when was pearl harbor attack
event_154125	attack on pearl harbor	1004103	where was the uss indianapolis during the pearl harbor attack
event_154125	attack on pearl harbor	292136	how many people died at pearl harbor attack
event_154125	attack on pearl harbor	919929	what was the date of pearl harbor attack
event_154125	attack on pearl harbor	1063580	why did the pearl harbor attack happen
event_154125	attack on pearl harbor	1159234	what happened as a result of the attack on pearl harbor?
event_154125	attack on pearl harbor	1056458	who was the japanese architect of the attack on pearl harbor?
event_154125	attack on pearl harbor	1145770	what time did the attack happen on pearl harbor
event_154125	attack on pearl harbor	1107639	what was the purpose of the japanese attack on pearl harbor, hawaii?
event_154125	attack on pearl harbor	1107631	what was the real reason why japan attacked pearl harbor?
event_154125	attack on pearl harbor	1043191	who led the attack pearl harbor
event_154125	attack on pearl harbor	1075217	why was pearl harbor attacked maranzani
event_154125	attack on pearl harbor	928079	what year was pearl harbor attacked
event_154125	attack on pearl harbor	940249	when did pearl harbor get attacked
event_154125	attack on pearl harbor	941810	when did the japanese attack pearl harbor
event_154125	attack on pearl harbor	584084	what caused japan to attack pearl harbor
event_154125	attack on pearl harbor	954118	when pearl harbor was attacked did japan miss the oil fields
event_154125	attack on pearl harbor	215245	how did the japanese attack pearl harbor
event_154125	attack on pearl harbor	1062632	why did japan attack pearl harbor dbq answers
event_154125	attack on pearl harbor	1073251	why japan decided to attack pearl harbor
event_154125	attack on pearl harbor	1024601	who attacked us during pearl harbor
event_154125	attack on pearl harbor	1180690	how long did the attack of pearl harbor last quizlet
event_46896	attica prison riot	514233	the attica prison riot how many people died
event_71539	australian gold rushes	1063250	why did the australian gold rush start
event_71539	australian gold rushes	577759	what aspects did the australian gold rush change
event_510275	australian open	649461	what does the australian open tennis tournament pay
event_510275	australian open	29850	australian open title winners 2015
event_510275	australian open	521213	time of kerber vs madison keys australian open
event_510275	australian open	1006773	which channel to watch australian open
event_510275	australian open	971849	where do they play australian open in nyc
event_510275	australian open	952101	when is the australian open done
event_510275	australian open	275006	how many australian open has roger federer won?
event_510275	australian open	1005733	which australian hardware store has opened in the us
event_510275	australian open	951658	when is roger federer's upcoming match at australian open?
event_262667	bacon's rebellion	48231	bacon's rebellion causes
event_262667	bacon's rebellion	917935	what was bacon's rebellion
event_262667	bacon's rebellion	618693	what did bacon's rebellion contributed to in virginia
event_262667	bacon's rebellion	918945	what was one effect of bacon's rebellion?
event_908807	bad blood (2003)	48318	bad blood batman put
event_908807	bad blood (2003)	48319	bad blood guitar chords
event_908807	bad blood (2003)	495679	shelton benjamin vs randy orton bad blood
event_908807	bad blood (2003)	172070	does taylor swift sing in bad blood?
event_586124	bad blood (2004)	48318	bad blood batman put
event_586124	bad blood (2004)	48319	bad blood guitar chords
event_586124	bad blood (2004)	495679	shelton benjamin vs randy orton bad blood
event_896731	balfour declaration	619872	what did the balfour declaration announce
event_896731	balfour declaration	1003540	where was the balfour declaration presented to
event_989260	baroque	48850	baroque dynamics consisted mainly of sudden alterations between loud and soft called
event_989260	baroque	515765	the early and late baroque periods differed in that composers in the late baroque
event_989260	baroque	838091	what is the origin of the term baroque
event_989260	baroque	1014423	which of the following artists was most closely associated with the style known as classical baroque
event_989260	baroque	577615	what art period was between renaissance and baroque
event_989260	baroque	772999	what is modern baroque
event_989260	baroque	1010330	which group of instruments formed the core of the baroque orchestra?
event_989260	baroque	540075	was handel a baroque composer
event_989260	baroque	556845	what are common heard baroque pieces for the piano
event_989260	baroque	194984	gilt baroque definition
event_989260	baroque	722387	what is baroque tu
event_989260	baroque	425795	is the baroque period after the renaissance
event_989260	baroque	671453	what instruments were created in the baroque period
event_989260	baroque	831774	what is the meaning of the portuguese term barroco from which baroque likely derived
event_989260	baroque	1139267	which was the baroque era marked by?
event_989260	baroque	917953	what was baroque music written for
event_989260	baroque	475335	pieces of literature in baroque time
event_989260	baroque	457865	most famous baroque art pieces
event_989260	baroque	1074736	why was baroque art unique
event_989260	baroque	674251	what is a baroque suite what does it consist of
event_989260	baroque	919518	what was the baroque art movement
event_989260	baroque	869543	what kind of music was in the baroque period
event_989260	baroque	444658	major composers of baroque period by country
event_989260	baroque	96300	composers from baroque period
event_989260	baroque	1021543	which two famous composers from the baroque period were still successful during the pre-classical period?
event_989260	baroque	1005845	which baroque keyboard instrument had strings that were plucked by quills quizlet
event_989260	baroque	185016	famous person during the baroque period
event_989260	baroque	913596	what type of music was in the baroque period
event_989260	baroque	1023768	who are composers from the baroque era
event_989260	baroque	1005331	which answer is an example of sacred vocal music in the baroque period?
event_989260	baroque	1181881	how did baroque art differ from renaissance ?
event_989260	baroque	910333	what type of art existed during the baroque period
event_989260	baroque	1168292	was michelangelo an artist in the baroque era
event_989260	baroque	918893	what was new about baroque art
event_989260	baroque	923393	what ways did baroque music reflect the elements of baroque art
event_989260	baroque	1023280	which words most accurately describe art and music of the baroque period? course hero
event_989260	baroque	919525	what was the baroque period in art
event_989260	baroque	886519	what period followed the baroque period
event_989260	baroque	1144317	what was typical of baroque art?
event_989260	baroque	671418	what instrument was used to depict royalty in the baroque period
event_989260	baroque	118238	define baroque rationalism?
event_989260	baroque	514424	the baroque period is also known as
event_989260	baroque	212903	how did baroque composers unify concerto movements
event_989260	baroque	1013590	which monarch exerted a powerful influence on the style of the baroque era
event_989260	baroque	148507	difference between renaissance era music and baroque era music
event_989260	baroque	919519	what was the baroque period
event_989260	baroque	868830	what kind of instruments are used in baroque music
event_989260	baroque	1046102	who painted baroque portrait
event_989260	baroque	670552	what important keyboard instrument was during the baroque period?
event_989260	baroque	1121543	what baroque convention characterizes ruben's elevation of the cross?
event_989260	baroque	1121568	what artist used baroque style
event_989260	baroque	922916	what was the typical subject of baroque art for italian artists?
event_989260	baroque	923959	what were the characteristics of the baroque style quizlet humanities
event_989260	baroque	674250	what is a baroque convention bernini used in his david?
event_989260	baroque	941208	when did the baroque period of art start
event_989260	baroque	449130	meaning of salon - baroque period
event_7582	bataan death march	49122	bataan death march survivors list
event_7582	bataan death march	81001	can you walk the bataan death march
event_7582	bataan death march	118273	define bataan death march
event_7582	bataan death march	804686	what is the altitude of bataan death march marathon
event_7582	bataan death march	968363	where did bataan death march take place
event_7582	bataan death march	619547	what did people in the death march of bataan
event_7582	bataan death march	1106724	when did the death march occur
event_7582	bataan death march	919534	what was the bataan death march?
event_832275	battle of actium	960295	when was the battle of actium
event_832596	battle of adwa	922396	what was the result of the battle of adwa
event_832596	battle of adwa	1063254	why did the battle of adwa happen
event_1031084	battle of agincourt	1003542	where was the battle of agincourt
event_1031084	battle of agincourt	664919	what happened at the battle of agincourt
event_1031084	battle of agincourt	1043192	who led the battle of agincourt
event_617904	battle of aliwal	1003543	where was the battle of aliwal
event_487070	battle of antietam	922572	what was the significance of the battle of antietam
event_487070	battle of antietam	665026	what happened in the battle of antietam
event_487070	battle of antietam	919539	what was the battle of antietam
event_487070	battle of antietam	278927	how many casualties in the battle of antietam
event_487070	battle of antietam	292262	how many people died on george mcclellan side in the battle of antietam
event_487070	battle of antietam	969386	where did the battle of antietam take place
event_487070	battle of antietam	1059983	why after battle of antietam to issue emancipation proclamation
event_487070	battle of antietam	919545	what was the battle of antietam known for
event_487070	battle of antietam	278924	how many casualties did the battle of antietam have in the south
event_487070	battle of antietam	540810	was the battle of antietam the bloodiest single day battle
event_487070	battle of antietam	1142004	where and when did the battle of antietam take place?
event_487070	battle of antietam	1144581	what was the battle of antietam creek
event_487070	battle of antietam	1063255	why did the battle of antietam happen
event_487070	battle of antietam	918957	what was one major result of the battle of antietam?
event_487070	battle of antietam	1159341	what generals opposed each other at the battle of antietam?
event_487070	battle of antietam	921987	what was the point of the antietam battle
event_805763	battle of ap bac	960296	when was the battle of ap bac end
event_805763	battle of ap bac	960297	when was the battle of ap bac over
event_188408	battle of baltimore	1003544	where was the battle of baltimore
event_188408	battle of baltimore	619873	what did the battle of baltimore do
event_47901	battle of baton rouge (1779)	664920	what happened at the battle of baton rouge
event_335876	battle of baton rouge (1862)	664920	what happened at the battle of baton rouge
event_335876	battle of baton rouge (1862)	49169	baton rouge metro population
event_335876	battle of baton rouge (1862)	600962	what contract does cognosante have in baton rouge
event_274641	battle of berlin	941213	when did the battle of berlin take place
event_59090	battle of blair mountain	282213	how many died in battle of blair mountain
event_343832	battle of brandywine	1003546	where was the battle of brandywine
event_343832	battle of brandywine	897396	what state did the battle of brandywine take place?
event_282979	battle of breitenfeld (1631)	49206	battle of breitenfeld
event_99400	battle of bunker hill	922573	what was the significance of the battle of bunker hill
event_99400	battle of bunker hill	918049	what was caused by the battle of bunker hill
event_99400	battle of bunker hill	919546	what was the battle of bunker hill
event_99400	battle of bunker hill	846720	what is the significance of the battle of bunker hill
event_99400	battle of bunker hill	85477	causes of battle of bunker hill
event_99400	battle of bunker hill	969390	where did the battle of bunker hill take place
event_99400	battle of bunker hill	214830	how did the battle of bunker hill happen
event_99400	battle of bunker hill	1075436	why was the battle of bunker hill on breeds hill instead
event_99400	battle of bunker hill	1063258	why did the battle of bunker hill happen?
event_99400	battle of bunker hill	941214	when did the battle of bunker hill occur
event_99400	battle of bunker hill	873124	what led to the battle of bunker hill?
event_99400	battle of bunker hill	921919	what was the outcome of the bunker hill battle
event_99400	battle of bunker hill	1027779	who fought in battle of bunker and breed hill
event_509753	battle of chancellorsville	616401	what date was the battle of chancellorsville
event_509753	battle of chancellorsville	969391	where did the battle of chancellorsville take place
event_305943	battle of chickamauga	919919	what was the date and state of the battle of chickamauga
event_305943	battle of chickamauga	960298	when was the battle of chickamauga fought
event_280466	battle of chippawa	1057809	who won the battle of chippewa
event_409177	battle of cold harbor	540811	was the battle of cold harbor one of the worst for union
event_568679	battle of cowpens	1054306	who was in the battle of cowpens
event_568679	battle of cowpens	1026586	who did the battle of cowpens go against
event_568679	battle of cowpens	897397	what state did the battle of cowpens take place
event_908322	battle of dunkirk	926833	what year did the battle of dunkirk
event_908322	battle of dunkirk	925814	what year battle of dunkirk
event_908322	battle of dunkirk	977775	where is battle of dunkirk
event_908322	battle of dunkirk	969393	where did the battle of dunkirk take place
event_59087	battle of fort erie (1866)	941216	when did the battle of fort erie happen
event_197712	battle of fort henry	273136	how long was the battle of fort henry
event_197712	battle of fort henry	1075441	why was the battle of fort mchenry the battle that inspired the star spangled banner
event_431369	battle of fort necessity	1022843	which war was the battle of fort necessity fought
event_5469	battle of fort sumter	1056361	who was the general for the union at the battle of fort sumter
event_5469	battle of fort sumter	828684	what is the location of the battle of fort sumter
event_5469	battle of fort sumter	1107658	what was the objective for the battle of fort sumter
event_5469	battle of fort sumter	1075442	why was the battle of fort sumter effective
event_702547	battle of franklin (1863)	921915	what was the outcome of the battle of franklin
event_702547	battle of franklin (1863)	1003554	where was the battle of franklin
event_970882	battle of franklin (1864)	921915	what was the outcome of the battle of franklin
event_970882	battle of franklin (1864)	1003554	where was the battle of franklin
event_860917	battle of fredericksburg	514438	the battle of fredericksburg how many men died
event_429193	battle of gallipoli (1312)	919547	what was the battle of gallipoli
event_906582	battle of gallipoli (1416)	919547	what was the battle of gallipoli
event_470806	battle of gettysburg	292137	how many people died at the battle of gettysburg
event_470806	battle of gettysburg	922891	what was the turning point of the battle of gettysburg
event_470806	battle of gettysburg	1057494	who were the leaders in the battle of gettysburg
event_470806	battle of gettysburg	921916	what was the outcome of the battle of gettysburg
event_470806	battle of gettysburg	1004085	where was the trench dug for the casualties of the battle of gettysburg
event_470806	battle of gettysburg	1054341	who was involved in the battle of gettysburg
event_470806	battle of gettysburg	924460	what were they fighting for in the battle of gettysburg
event_470806	battle of gettysburg	281893	how many days was the battle of gettysburg
event_470806	battle of gettysburg	282195	how many died at battle of gettysburg
event_470806	battle of gettysburg	541060	was the union army forced into a defensive position in the battle of gettysburg
event_470806	battle of gettysburg	190622	for what is confederate general george pickett remembered at the battle of gettysburg
event_470806	battle of gettysburg	584129	what caused the battle of gettysburg
event_470806	battle of gettysburg	145524	did the union army loose to the confederate army up until the battle of gettysburg
event_470806	battle of gettysburg	1070659	why is it called george pickett's migration at the battle of gettysburg
event_470806	battle of gettysburg	963513	when when was the battle of gettysburg
event_470806	battle of gettysburg	1049327	who responded after the battle of gettysburg
event_470806	battle of gettysburg	919734	what was the cause of the battle of gettysburg
event_470806	battle of gettysburg	1063262	why did the battle of gettysburg occur
event_470806	battle of gettysburg	926834	what year did the battle of gettysburg take place
event_470806	battle of gettysburg	1019295	which side won the battle of gettysburg during the civil war
event_470806	battle of gettysburg	918948	what was one effect the battle of gettysburg had on the south?
event_470806	battle of gettysburg	1075445	why was the battle of gettysburg a turning point
event_470806	battle of gettysburg	1063261	why did the battle of gettysburg happen
event_470806	battle of gettysburg	279879	how many confederate soldiers were captured in the battle of gettysburg day one
event_470806	battle of gettysburg	1074740	why was battle of gettysburg important
event_470806	battle of gettysburg	1075452	why was the battle of gettysburg important
event_470806	battle of gettysburg	969394	where did the battle of gettysburg take place
event_470806	battle of gettysburg	292133	how many people died and were wounded in the battlefield of gettysburg
event_470806	battle of gettysburg	1056900	who was the union general who defeated the confederate army at the civil war battle of gettysburg?
event_470806	battle of gettysburg	1039749	who is the commanding general for the union at the battles of gettysburg
event_470806	battle of gettysburg	1144735	what was a turning point in the battle of gettysburg?
event_110218	battle of glorieta pass	807871	what is the battle of glorieta pass
event_361113	battle of goliad	1137162	who won the battle of goliad texas history
event_679949	battle of grunwald	1063263	why did the battle of grunwald
event_679949	battle of grunwald	960300	when was the battle of grunwald
event_632218	battle of hampton roads	893467	what ships were in battle during the battle of hampton roads
event_496176	battle of horseshoe bend (1814)	1055678	who was the battle of horseshoe bend between
event_496176	battle of horseshoe bend (1814)	1137008	why battle of horseshoe bend important
event_496176	battle of horseshoe bend (1814)	921327	what was the main result of the battle of horseshoe bend?
event_419168	battle of horseshoe bend (1832)	1055678	who was the battle of horseshoe bend between
event_419168	battle of horseshoe bend (1832)	1137008	why battle of horseshoe bend important
event_419168	battle of horseshoe bend (1832)	921327	what was the main result of the battle of horseshoe bend?
event_536985	battle of kings mountain	292201	how many people died in the battle of kings mountain
event_536985	battle of kings mountain	1054589	who was john sevier against in the the battle of kings mountain
event_536985	battle of kings mountain	1132152	how long was the battle of kings mountain
event_554438	battle of kursk	297658	how many tanks at the battle of kursk
event_554438	battle of kursk	1185852	why did the battle of kursk happen
event_175907	battle of lake erie	214831	how did the battle of lake erie go
event_627923	battle of leipzig	1144744	what war is associated with the battle of leipzig
event_32429	battle of long island	1075454	why was the battle of long island fought
event_32429	battle of long island	969398	where did the battle of long island occur
event_237770	battle of manila (1570)	1182610	he was an admiral of the u.s. navy, best known for his victory at the battle of manila bay during the spanish-american war
event_237770	battle of manila (1570)	1054342	who was involved in the battle of manila bay
event_697307	battle of manila (1762)	1182610	he was an admiral of the u.s. navy, best known for his victory at the battle of manila bay during the spanish-american war
event_697307	battle of manila (1762)	1054342	who was involved in the battle of manila bay
event_233145	battle of manila (1896)	1182610	he was an admiral of the u.s. navy, best known for his victory at the battle of manila bay during the spanish-american war
event_233145	battle of manila (1896)	1054342	who was involved in the battle of manila bay
event_535998	battle of manila (1898)	1182610	he was an admiral of the u.s. navy, best known for his victory at the battle of manila bay during the spanish-american war
event_535998	battle of manila (1898)	1054342	who was involved in the battle of manila bay
event_342735	battle of manila (1899)	1182610	he was an admiral of the u.s. navy, best known for his victory at the battle of manila bay during the spanish-american war
event_342735	battle of manila (1899)	1054342	who was involved in the battle of manila bay
event_90212	battle of manila (1945)	1182610	he was an admiral of the u.s. navy, best known for his victory at the battle of manila bay during the spanish-american war
event_90212	battle of manila (1945)	1054342	who was involved in the battle of manila bay
event_928441	battle of manila bay	1054342	who was involved in the battle of manila bay
event_928441	battle of manila bay	1182610	he was an admiral of the u.s. navy, best known for his victory at the battle of manila bay during the spanish-american war
event_324429	battle of matewan	292223	how many people died in the matewan massacre
event_703361	battle of midway	1144239	what were the names of the carriers that was in the battle of midway
event_703361	battle of midway	665063	what happened of the battle of midway
event_703361	battle of midway	943301	when did yorktown arrive at battle of midway
event_703361	battle of midway	1131090	how many ships were sunk at the battle of midway
event_703361	battle of midway	1144366	what was the significance of the battle of midway for the americans?
event_703361	battle of midway	1159747	what effect did the battle of midway have on the events of world war ii?
event_703361	battle of midway	1063265	why did the battle of midway start
event_703361	battle of midway	922577	what was the significance of the battle of midway for the americas
event_703361	battle of midway	214832	how did the battle of midway affect ww2
event_703361	battle of midway	227848	how does the battle of midway illustrate the importance of intelligence gathering and espionage in modern warfare?
event_703361	battle of midway	1159748	what effect did the battle of midway have
event_703361	battle of midway	1106737	when did the battle of midway begin
event_703361	battle of midway	796125	what is significant about the battles of the coral sea and midway
event_703361	battle of midway	922584	what was the significance of the battle of the midway
event_703361	battle of midway	919554	what was the battle of midway?
event_703361	battle of midway	757730	what is important about the battle of the midway
event_703361	battle of midway	941230	when did the battle of the midway happen
event_304451	battle of milne bay	968364	where did battle of milne bay take place and what reason
event_793146	battle of mogadishu (1993)	1028091	who had a broken arm in black hawk down
event_793146	battle of mogadishu (1993)	1056714	who was the pilot who got shot down in black hawk down
event_793146	battle of mogadishu (1993)	1143991	what year was black hawk down?
event_793146	battle of mogadishu (1993)	1107906	what was black hawk down?
event_140483	battle of monmouth	960303	when was the battle of monmouth
event_140483	battle of monmouth	1107661	what was the nickname given to a woman said to have fought in the american battle of monmouth during the revolutionary war?
event_140483	battle of monmouth	1140205	which battle represented one of the most important turning points in the war? philadelphia lexington saratoga monmouth
event_28109	battle of monmouth (1233)	960303	when was the battle of monmouth
event_28109	battle of monmouth (1233)	1140205	which battle represented one of the most important turning points in the war? philadelphia lexington saratoga monmouth
event_840424	battle of navarino	49209	battle of navarino definition
event_199052	battle of new orleans	1057060	who was us naval commander during battle of new orleans
event_199052	battle of new orleans	969400	where did the battle of new orleans occur
event_199052	battle of new orleans	1103108	who led us troops at the battles of new orleans
event_468713	battle of okinawa	922578	what was the significance of the battle of okinawa
event_468713	battle of okinawa	960304	when was the battle of okinawa fought
event_468713	battle of okinawa	1163215	what did the battle of okinawa prove to the?
event_468713	battle of okinawa	214833	how did the battle of okinawa end
event_468713	battle of okinawa	1063269	why did the battle of okinawa start
event_468713	battle of okinawa	1137468	who was general during the battle of okinawa for the
event_468713	battle of okinawa	919556	what was the battle of okinawa? what was the significance of the battle?
event_173119	battle of palo alto	969402	where did the battle of palo alto begin
event_405348	battle of passchendaele	924182	what were the main causes of the battle of passchendaele
event_405348	battle of passchendaele	969403	where did the battle of passchendaele begin
event_675375	battle of pea ridge	1137197	who were the commanders of the battle of pea ridge
event_903592	battle of pharsalus	969404	where did the battle of pharsalus take place
event_728656	battle of pharsalus (1277)	969404	where did the battle of pharsalus take place
event_678391	battle of puebla	969405	where did the battle of puebla take place
event_678391	battle of puebla	917630	what war was the battle of puebla in
event_678391	battle of puebla	1075455	why was the battle of puebla important
event_751241	battle of saipan	1003558	where was the battle of saipan significance
event_232007	battle of san jacinto	846722	what is the significance of the battle of san jacinto
event_232007	battle of san jacinto	903239	what the battle of san jacinto lead to
event_232007	battle of san jacinto	903159	what texan leader defeated santa anna at the battle of san jacinto?
event_296005	battle of san jacinto (1856)	846722	what is the significance of the battle of san jacinto
event_296005	battle of san jacinto (1856)	903239	what the battle of san jacinto lead to
event_296005	battle of san jacinto (1856)	903159	what texan leader defeated santa anna at the battle of san jacinto?
event_769265	battle of san jacinto (1899)	846722	what is the significance of the battle of san jacinto
event_769265	battle of san jacinto (1899)	903239	what the battle of san jacinto lead to
event_769265	battle of san jacinto (1899)	903159	what texan leader defeated santa anna at the battle of san jacinto?
event_1249551	battle of shiloh	1168185	weather at the battle of shiloh
event_1249551	battle of shiloh	1052664	who started the battle of shiloh
event_1249551	battle of shiloh	1056946	who was the winner of the battle of shiloh
event_1249551	battle of shiloh	1057509	who were the major people who played in the battle of shiloh
event_1249551	battle of shiloh	540814	was the battle of shiloh fought in the civil war
event_1249551	battle of shiloh	145269	did the battle of shiloh start in the morning
event_1249551	battle of shiloh	1075457	why was the battle of shiloh named shiloh
event_1249551	battle of shiloh	941225	when did the battle of shiloh take place
event_1249551	battle of shiloh	922399	what was the result of the battle shiloh
event_649865	battle of spotsylvania court house	969410	where did the battle of spotsylvania occur
event_649865	battle of spotsylvania court house	941227	when did the battle of spotsylvania happen
event_532931	battle of spring hill	664923	what happened at the battle of spring hill tennessee
event_746669	battle of stalingrad	919557	what was the battle of stalingrad
event_746669	battle of stalingrad	921981	what was the plan of the battle of stalingrad
event_746669	battle of stalingrad	922581	what was the significance of the battle of stalingrad quizlet
event_746669	battle of stalingrad	969411	where did the battle of stalingrad take place
event_746669	battle of stalingrad	1003559	where was the battle of stalingrad located
event_746669	battle of stalingrad	922582	what was the significance of the battle of stalingrad?
event_746669	battle of stalingrad	919589	what was the battle stalingrad
event_746669	battle of stalingrad	278930	how many casualties were there at the battle of stalingrad?
event_400553	battle of tannenberg	846723	what is the significance of the battle of tannenberg
event_400553	battle of tannenberg	1063274	why did the battle of tannenberg begin
event_750677	battle of the alamo	1022844	which war was the battle of the alamo
event_750677	battle of the alamo	1054343	who was involved in the battle of the alamo
event_750677	battle of the alamo	273141	how long was the battle of the alamo
event_750677	battle of the alamo	922167	what was the purpose of the battle of the alamo
event_750677	battle of the alamo	810388	what is the cause of the battle of the alamo
event_750677	battle of the alamo	514439	the battle of the alamo lyrics
event_750677	battle of the alamo	215492	how did the siege of the alamo start
event_750677	battle of the alamo	922571	what was the significance of the battle of alamo quizlet
event_750677	battle of the alamo	923039	what was the weather the day of the alamo battle
event_750677	battle of the alamo	942212	when did the siege of alamo start
event_67552	battle of the bulge	292202	how many people died in the battle of the bulge
event_67552	battle of the bulge	919562	what was the battle of the bulge
event_67552	battle of the bulge	960305	when was the battle of the bulge
event_67552	battle of the bulge	665027	what happened in the battle of the bulge
event_67552	battle of the bulge	540815	was the battle of the bulge the battle that brought the war in europe to a quick end
event_67552	battle of the bulge	941229	when did the battle of the bulge take place
event_67552	battle of the bulge	1054333	who was involved at battle of the bulge
event_67552	battle of the bulge	274549	how many allied forces died in battle of the bulge?
event_67552	battle of the bulge	1179248	how many civilians died due to the battle of bulge
event_67552	battle of the bulge	1057808	who won the battle of bulge significant
event_67552	battle of the bulge	969389	where did the battle of bulge take place
event_424195	battle of the coral sea	1185850	why did the battle of the coral sea start
event_424195	battle of the coral sea	1063276	why did the battle of the coral sea happen
event_424195	battle of the coral sea	1075437	why was the battle of coral sea a victory for the united states?
event_424195	battle of the coral sea	796125	what is significant about the battles of the coral sea and midway
event_424195	battle of the coral sea	1003553	where was the battle of coral sea
event_424195	battle of the coral sea	919263	what was significant of the the battle of coral sea
event_599360	battle of the dunes (1658)	926833	what year did the battle of dunkirk
event_599360	battle of the dunes (1658)	925814	what year battle of dunkirk
event_599360	battle of the dunes (1658)	977775	where is battle of dunkirk
event_599360	battle of the dunes (1658)	969393	where did the battle of dunkirk take place
event_283740	battle of the little bighorn	114515	custer's last stand definition us history
event_283740	battle of the little bighorn	1055168	who was president during custer's last stand
event_283740	battle of the little bighorn	709829	what is also known as custer's last stand
event_283740	battle of the little bighorn	919551	what was the battle of little bighorn
event_283740	battle of the little bighorn	1106232	when was battle of little bighorn
event_283740	battle of the little bighorn	295966	how many soldiers died at the battle of little bighorn?
event_856453	battle of the somme	1001853	where was  the battle of the somme
event_856453	battle of the somme	601648	what countries were involved in the battle of the somme
event_856453	battle of the somme	1107630	what was the reason for the battle of the somme
event_856453	battle of the somme	1063277	why did the battle of the somme happen
event_856453	battle of the somme	1027783	who fought in the battle of the somme ww1
event_856453	battle of the somme	919256	what was significant about the battle of the somme? quizlet
event_856453	battle of the somme	1075649	why was the first day of the battle of somme a disaster
event_856453	battle of the somme	1063273	why did the battle of somme happen
event_856453	battle of the somme	918360	what was gained in the battle of somme
event_856453	battle of the somme	578582	what battles were caused by the battle of somme
event_856453	battle of the somme	619874	what did the battle of somme symbolize
event_779515	battle of the thames	960306	when was the battle of the thames river
event_779515	battle of the thames	1137992	who lost the battle of thames
event_32737	battle of the wilderness	960307	when was the battle of the wilderness
event_115818	battle of thermopylae	807872	what is the battle of thermopylae
event_115818	battle of thermopylae	664924	what happened at the battle of thermopylae
event_115818	battle of thermopylae	1027784	who fought in the battle of thermopylae
event_448380	battle of thermopylae (191 bc)	807872	what is the battle of thermopylae
event_448380	battle of thermopylae (191 bc)	664924	what happened at the battle of thermopylae
event_448380	battle of thermopylae (191 bc)	1027784	who fought in the battle of thermopylae
event_123949	battle of thermopylae (1941)	807872	what is the battle of thermopylae
